243,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0243.png,40.7939309644,38.9320904564,42.3685244359
244,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0244.png,40.8572576283,38.9055856155,42.2905739246
245,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0245.png,40.8642405779,38.9144004953,42.3284716768
246,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0246.png,40.8998697761,38.8510701444,42.33715832
247,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0247.png,40.7972737585,38.8613591151,42.3290631064
248,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0248.png,40.8774296258,38.9275452676,42.3737310046
249,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0249.png,40.8439043068,38.8924431972,42.360434994
250,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0250.png,40.8924102421,38.9013013596,42.3379893825
251,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0251.png,40.8632647013,38.9672297739,42.3336863424
252,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0252.png,40.7953539216,38.878993692,42.2791037231
253,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0253.png,40.852834495,38.9517075343,42.3182401484
254,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0254.png,40.8261812403,38.9230139586,42.3109562299
255,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0255.png,40.898497166,38.8944781436,42.3492619049
256,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0256.png,40.8297299479,38.9244045789,42.3459709113
257,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0257.png,40.7943184296,38.7959477953,42.2777911286
258,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0258.png,40.8804848634,38.8826909254,42.3200515179
259,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0259.png,40.8642083002,38.9484479646,42.2941593263
260,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0260.png,40.8684236513,38.8896646228,42.3029377765
261,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0261.png,40.8574644497,38.902136605,42.3398435586
262,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0262.png,40.782557616,38.8285575357,42.27990533
263,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0263.png,40.8856550567,38.7987282527,42.2888582741
264,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0264.png,40.8641367567,38.8903196804,42.3303818829
265,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0265.png,40.8851958534,38.9005259015,42.3594746436
266,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0266.png,40.8548711675,38.8775266783,42.3402493834
267,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0267.png,40.8347510341,38.8856567203,42.279306874
268,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0268.png,40.7951940917,38.9765706936,42.3261089844
269,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0269.png,40.8397673994,38.9502912642,42.3637233364
270,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0270.png,40.8555096028,38.9444379722,42.3194150206
271,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0271.png,40.8470285447,38.9060890234,42.3578602621
272,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0272.png,40.8214454481,38.9041279472,42.3084433319
273,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0273.png,40.9022656817,39.0102223821,42.3394246966
274,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0274.png,40.8276026744,38.9120565602,42.3052715729
275,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0275.png,40.8357314495,38.8769703612,42.3660387423
276,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0276.png,40.8357446496,38.8980208839,42.3643681872
277,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0277.png,40.802429238,38.8202083874,42.3118815347
278,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0278.png,40.838565142,38.8400427643,42.3096690439
279,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0279.png,40.9269802589,38.8881060978,42.3606452528
280,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0280.png,40.8596345238,38.8456601489,42.3341528288
281,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0281.png,40.8728318393,38.8739824412,42.3344669727
282,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0282.png,40.8273395449,38.8311827324,42.3261731816
283,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0283.png,40.8496385234,38.929920314,42.4584966498
284,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0284.png,40.8990551784,38.9217762,42.3159133008
285,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0285.png,40.8197836101,38.9639660753,42.3502263343
286,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0286.png,40.923794142,38.9786621455,42.3567336082
287,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0287.png,40.8181892456,38.8881250376,42.3775416698
288,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0288.png,40.8140412459,38.9120283761,42.3710184952
289,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0289.png,40.8936612376,38.9032980745,42.3700452157
290,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0290.png,40.8193480849,38.8889186868,42.3721339635
291,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0291.png,40.8360260097,38.8608515186,42.3396768336
292,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0292.png,40.8287844369,38.9333538109,42.3564928781
293,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0293.png,40.8032937364,38.9335301234,42.3488463703
294,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0294.png,40.812121559,38.9293144282,42.3111209569
295,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0295.png,40.9012977334,38.973291999,42.3629502984
296,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0296.png,40.8307504636,38.9345501928,42.4220826289
297,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0297.png,40.8739237442,38.8585665613,42.3870407827
298,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0298.png,40.8766635723,38.9296735171,42.3502272351
299,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0299.png,40.8183252223,38.895276378,42.3453343807
300,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0300.png,40.8516321474,38.8728408944,42.4184943102
