June 22, 2016   14:10:00
Cyclic Voltammetry
File: c:\users\potentio2\desktop\suda\20160622\500 rpm cv.txt
Data Source:  Experiment
Instrument Model:  CHI7082E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.9
Low E (V) = -0.6
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Sens 2 (A/V) = 0.001

Segment 1:
Ep = 0.268V
ip = 6.363e-8A
Ah = 1.339e-7C

Segment 2:

Segment 3:
Ep = 0.151V
ip = 1.972e-5A
Ah = 1.375e-4C

Segment 4:

Segment 5:
Ep = 0.159V
ip = 2.328e-5A
Ah = 1.688e-4C

Segment 6:

Current 2:

Segment 1:

Segment 2:
Ep = -0.405V
ip = -4.335e-8A
Ah = -1.163e-7C

Segment 3:
Segment 4:

Segment 5:
Segment 6:

Potential/V	i1/A	i2/A
0.330	-1.639e-5	-7.764e-6
0.329	-1.640e-5	-7.770e-6
0.328	-1.639e-5	-7.769e-6
0.327	-1.643e-5	-7.768e-6
0.326	-1.638e-5	-7.763e-6
0.325	-1.639e-5	-7.764e-6
0.324	-1.642e-5	-7.762e-6
0.323	-1.635e-5	-7.761e-6
0.322	-1.638e-5	-7.761e-6
0.321	-1.640e-5	-7.763e-6
0.320	-1.637e-5	-7.764e-6
0.319	-1.642e-5	-7.767e-6
0.318	-1.637e-5	-7.761e-6
0.317	-1.638e-5	-7.768e-6
0.316	-1.640e-5	-7.774e-6
0.315	-1.635e-5	-7.764e-6
0.314	-1.637e-5	-7.768e-6
0.313	-1.640e-5	-7.767e-6
0.312	-1.638e-5	-7.769e-6
0.311	-1.641e-5	-7.769e-6
0.310	-1.636e-5	-7.763e-6
0.309	-1.637e-5	-7.770e-6
0.308	-1.641e-5	-7.764e-6
0.307	-1.641e-5	-7.768e-6
0.306	-1.640e-5	-7.765e-6
0.305	-1.641e-5	-7.766e-6
0.304	-1.638e-5	-7.769e-6
0.303	-1.643e-5	-7.763e-6
0.302	-1.638e-5	-7.767e-6
0.301	-1.640e-5	-7.770e-6
0.300	-1.645e-5	-7.765e-6
0.299	-1.638e-5	-7.768e-6
0.298	-1.641e-5	-7.767e-6
0.297	-1.642e-5	-7.760e-6
0.296	-1.641e-5	-7.774e-6
0.295	-1.645e-5	-7.772e-6
0.294	-1.640e-5	-7.766e-6
0.293	-1.641e-5	-7.767e-6
0.292	-1.644e-5	-7.769e-6
0.291	-1.638e-5	-7.770e-6
0.290	-1.642e-5	-7.765e-6
0.289	-1.644e-5	-7.767e-6
0.288	-1.642e-5	-7.770e-6
0.287	-1.646e-5	-7.766e-6
0.286	-1.643e-5	-7.768e-6
0.285	-1.644e-5	-7.768e-6
0.284	-1.647e-5	-7.764e-6
0.283	-1.644e-5	-7.769e-6
0.282	-1.645e-5	-7.777e-6
0.281	-1.645e-5	-7.748e-6
0.280	-1.645e-5	-7.769e-6
0.279	-1.650e-5	-7.764e-6
0.278	-1.645e-5	-7.766e-6
0.277	-1.647e-5	-7.774e-6
0.276	-1.650e-5	-7.765e-6
0.275	-1.648e-5	-7.768e-6
0.274	-1.651e-5	-7.765e-6
0.273	-1.654e-5	-7.762e-6
0.272	-1.652e-5	-7.772e-6
0.271	-1.658e-5	-7.767e-6
0.270	-1.657e-5	-7.765e-6
0.269	-1.659e-5	-7.767e-6
0.268	-1.661e-5	-7.757e-6
0.267	-1.658e-5	-7.767e-6
0.266	-1.662e-5	-7.774e-6
0.265	-1.663e-5	-7.761e-6
0.264	-1.663e-5	-7.766e-6
0.263	-1.668e-5	-7.766e-6
0.262	-1.665e-5	-7.763e-6
0.261	-1.667e-5	-7.768e-6
0.260	-1.671e-5	-7.762e-6
0.259	-1.668e-5	-7.762e-6
0.258	-1.672e-5	-7.769e-6
0.257	-1.675e-5	-7.770e-6
0.256	-1.675e-5	-7.761e-6
0.255	-1.680e-5	-7.761e-6
0.254	-1.676e-5	-7.761e-6
0.253	-1.678e-5	-7.764e-6
0.252	-1.683e-5	-7.767e-6
0.251	-1.679e-5	-7.761e-6
0.250	-1.682e-5	-7.776e-6
0.249	-1.684e-5	-7.775e-6
0.248	-1.684e-5	-7.766e-6
0.247	-1.689e-5	-7.765e-6
0.246	-1.686e-5	-7.769e-6
0.245	-1.689e-5	-7.766e-6
0.244	-1.694e-5	-7.770e-6
0.243	-1.691e-5	-7.764e-6
0.242	-1.692e-5	-7.766e-6
0.241	-1.696e-5	-7.767e-6
0.240	-1.695e-5	-7.772e-6
0.239	-1.701e-5	-7.774e-6
0.238	-1.698e-5	-7.766e-6
0.237	-1.701e-5	-7.763e-6
0.236	-1.705e-5	-7.767e-6
0.235	-1.702e-5	-7.771e-6
0.234	-1.704e-5	-7.769e-6
0.233	-1.708e-5	-7.770e-6
0.232	-1.708e-5	-7.771e-6
0.231	-1.712e-5	-7.770e-6
0.230	-1.709e-5	-7.761e-6
0.229	-1.711e-5	-7.764e-6
0.228	-1.716e-5	-7.768e-6
0.227	-1.712e-5	-7.760e-6
0.226	-1.717e-5	-7.766e-6
0.225	-1.720e-5	-7.766e-6
0.224	-1.720e-5	-7.766e-6
0.223	-1.725e-5	-7.757e-6
0.222	-1.723e-5	-7.758e-6
0.221	-1.725e-5	-7.761e-6
0.220	-1.730e-5	-7.760e-6
0.219	-1.727e-5	-7.762e-6
0.218	-1.730e-5	-7.757e-6
0.217	-1.734e-5	-7.762e-6
0.216	-1.733e-5	-7.763e-6
0.215	-1.737e-5	-7.760e-6
0.214	-1.735e-5	-7.763e-6
0.213	-1.738e-5	-7.776e-6
0.212	-1.743e-5	-7.764e-6
0.211	-1.740e-5	-7.765e-6
0.210	-1.744e-5	-7.764e-6
0.209	-1.747e-5	-7.763e-6
0.208	-1.747e-5	-7.770e-6
0.207	-1.752e-5	-7.763e-6
0.206	-1.751e-5	-7.778e-6
0.205	-1.761e-5	-7.761e-6
0.204	-1.768e-5	-7.768e-6
0.203	-1.764e-5	-7.763e-6
0.202	-1.764e-5	-7.771e-6
0.201	-1.767e-5	-7.774e-6
0.200	-1.769e-5	-7.766e-6
0.199	-1.773e-5	-7.769e-6
0.198	-1.772e-5	-7.762e-6
0.197	-1.775e-5	-7.769e-6
0.196	-1.780e-5	-7.763e-6
0.195	-1.775e-5	-7.762e-6
0.194	-1.780e-5	-7.773e-6
0.193	-1.784e-5	-7.771e-6
0.192	-1.785e-5	-7.764e-6
0.191	-1.790e-5	-7.763e-6
0.190	-1.787e-5	-7.767e-6
0.189	-1.791e-5	-7.766e-6
0.188	-1.795e-5	-7.764e-6
0.187	-1.793e-5	-7.767e-6
0.186	-1.797e-5	-7.764e-6
0.185	-1.800e-5	-7.769e-6
0.184	-1.801e-5	-7.768e-6
0.183	-1.806e-5	-7.765e-6
0.182	-1.805e-5	-7.767e-6
0.181	-1.808e-5	-7.776e-6
0.180	-1.813e-5	-7.771e-6
0.179	-1.807e-5	-7.761e-6
0.178	-1.811e-5	-7.764e-6
0.177	-1.816e-5	-7.766e-6
0.176	-1.816e-5	-7.759e-6
0.175	-1.821e-5	-7.760e-6
0.174	-1.820e-5	-7.765e-6
0.173	-1.823e-5	-7.769e-6
0.172	-1.826e-5	-7.765e-6
0.171	-1.824e-5	-7.767e-6
0.170	-1.828e-5	-7.773e-6
0.169	-1.831e-5	-7.764e-6
0.168	-1.833e-5	-7.762e-6
0.167	-1.836e-5	-7.760e-6
0.166	-1.836e-5	-7.757e-6
0.165	-1.839e-5	-7.764e-6
0.164	-1.844e-5	-7.766e-6
0.163	-1.840e-5	-7.768e-6
0.162	-1.845e-5	-7.768e-6
0.161	-1.849e-5	-7.771e-6
0.160	-1.850e-5	-7.769e-6
0.159	-1.854e-5	-7.770e-6
0.158	-1.855e-5	-7.782e-6
0.157	-1.858e-5	-7.769e-6
0.156	-1.862e-5	-7.769e-6
0.155	-1.863e-5	-7.773e-6
0.154	-1.867e-5	-7.767e-6
0.153	-1.871e-5	-7.761e-6
0.152	-1.870e-5	-7.771e-6
0.151	-1.874e-5	-7.772e-6
0.150	-1.872e-5	-7.761e-6
0.149	-1.875e-5	-7.781e-6
0.148	-1.881e-5	-7.772e-6
0.147	-1.878e-5	-7.768e-6
0.146	-1.882e-5	-7.769e-6
0.145	-1.887e-5	-7.774e-6
0.144	-1.888e-5	-7.772e-6
0.143	-1.895e-5	-7.768e-6
0.142	-1.894e-5	-7.775e-6
0.141	-1.897e-5	-7.770e-6
0.140	-1.901e-5	-7.786e-6
0.139	-1.899e-5	-7.772e-6
0.138	-1.902e-5	-7.775e-6
0.137	-1.905e-5	-7.781e-6
0.136	-1.906e-5	-7.779e-6
0.135	-1.911e-5	-7.768e-6
0.134	-1.912e-5	-7.769e-6
0.133	-1.915e-5	-7.787e-6
0.132	-1.919e-5	-7.781e-6
0.131	-1.917e-5	-7.769e-6
0.130	-1.922e-5	-7.785e-6
0.129	-1.926e-5	-7.792e-6
0.128	-1.924e-5	-7.774e-6
0.127	-1.930e-5	-7.796e-6
0.126	-1.929e-5	-7.786e-6
0.125	-1.932e-5	-7.772e-6
0.124	-1.937e-5	-7.774e-6
0.123	-1.936e-5	-7.771e-6
0.122	-1.940e-5	-7.784e-6
0.121	-1.944e-5	-7.776e-6
0.120	-1.945e-5	-7.785e-6
0.119	-1.950e-5	-7.773e-6
0.118	-1.950e-5	-7.780e-6
0.117	-1.953e-5	-7.775e-6
0.116	-1.958e-5	-7.785e-6
0.115	-1.956e-5	-7.776e-6
0.114	-1.960e-5	-7.777e-6
0.113	-1.964e-5	-7.766e-6
0.112	-1.964e-5	-7.771e-6
0.111	-1.969e-5	-7.781e-6
0.110	-1.969e-5	-7.771e-6
0.109	-1.973e-5	-7.780e-6
0.108	-1.977e-5	-7.785e-6
0.107	-1.975e-5	-7.783e-6
0.106	-1.978e-5	-7.770e-6
0.105	-1.983e-5	-7.780e-6
0.104	-1.983e-5	-7.774e-6
0.103	-1.990e-5	-7.773e-6
0.102	-1.993e-5	-7.771e-6
0.101	-1.995e-5	-7.771e-6
0.100	-2.000e-5	-7.770e-6
0.099	-1.996e-5	-7.769e-6
0.098	-2.001e-5	-7.771e-6
0.097	-2.004e-5	-7.775e-6
0.096	-2.005e-5	-7.772e-6
0.095	-2.009e-5	-7.772e-6
0.094	-2.010e-5	-7.774e-6
0.093	-2.012e-5	-7.776e-6
0.092	-2.017e-5	-7.781e-6
0.091	-2.017e-5	-7.770e-6
0.090	-2.019e-5	-7.774e-6
0.089	-2.023e-5	-7.772e-6
0.088	-2.024e-5	-7.769e-6
0.087	-2.029e-5	-7.773e-6
0.086	-2.029e-5	-7.777e-6
0.085	-2.033e-5	-7.782e-6
0.084	-2.037e-5	-7.779e-6
0.083	-2.035e-5	-7.776e-6
0.082	-2.038e-5	-7.771e-6
0.081	-2.042e-5	-7.774e-6
0.080	-2.042e-5	-7.779e-6
0.079	-2.047e-5	-7.774e-6
0.078	-2.047e-5	-7.771e-6
0.077	-2.048e-5	-7.766e-6
0.076	-2.051e-5	-7.766e-6
0.075	-2.050e-5	-7.772e-6
0.074	-2.054e-5	-7.763e-6
0.073	-2.059e-5	-7.751e-6
0.072	-2.059e-5	-7.779e-6
0.071	-2.065e-5	-7.774e-6
0.070	-2.066e-5	-7.772e-6
0.069	-2.068e-5	-7.770e-6
0.068	-2.072e-5	-7.775e-6
0.067	-2.071e-5	-7.763e-6
0.066	-2.074e-5	-7.768e-6
0.065	-2.078e-5	-7.775e-6
0.064	-2.078e-5	-7.763e-6
0.063	-2.084e-5	-7.762e-6
0.062	-2.083e-5	-7.771e-6
0.061	-2.085e-5	-7.770e-6
0.060	-2.090e-5	-7.768e-6
0.059	-2.088e-5	-7.765e-6
0.058	-2.092e-5	-7.774e-6
0.057	-2.096e-5	-7.769e-6
0.056	-2.096e-5	-7.770e-6
0.055	-2.100e-5	-7.771e-6
0.054	-2.100e-5	-7.757e-6
0.053	-2.104e-5	-7.772e-6
0.052	-2.107e-5	-7.768e-6
0.051	-2.107e-5	-7.767e-6
0.050	-2.109e-5	-7.767e-6
0.049	-2.113e-5	-7.767e-6
0.048	-2.112e-5	-7.772e-6
0.047	-2.117e-5	-7.767e-6
0.046	-2.117e-5	-7.765e-6
0.045	-2.118e-5	-7.766e-6
0.044	-2.122e-5	-7.762e-6
0.043	-2.121e-5	-7.769e-6
0.042	-2.123e-5	-7.764e-6
0.041	-2.127e-5	-7.765e-6
0.040	-2.127e-5	-7.763e-6
0.039	-2.131e-5	-7.775e-6
0.038	-2.132e-5	-7.762e-6
0.037	-2.134e-5	-7.766e-6
0.036	-2.138e-5	-7.766e-6
0.035	-2.136e-5	-7.764e-6
0.034	-2.138e-5	-7.766e-6
0.033	-2.141e-5	-7.764e-6
0.032	-2.141e-5	-7.769e-6
0.031	-2.145e-5	-7.764e-6
0.030	-2.144e-5	-7.762e-6
0.029	-2.145e-5	-7.766e-6
0.028	-2.149e-5	-7.765e-6
0.027	-2.148e-5	-7.775e-6
0.026	-2.147e-5	-7.766e-6
0.025	-2.150e-5	-7.762e-6
0.024	-2.150e-5	-7.761e-6
0.023	-2.153e-5	-7.761e-6
0.022	-2.152e-5	-7.764e-6
0.021	-2.154e-5	-7.773e-6
0.020	-2.159e-5	-7.762e-6
0.019	-2.156e-5	-7.766e-6
0.018	-2.159e-5	-7.763e-6
0.017	-2.163e-5	-7.767e-6
0.016	-2.161e-5	-7.762e-6
0.015	-2.165e-5	-7.765e-6
0.014	-2.165e-5	-7.764e-6
0.013	-2.165e-5	-7.759e-6
0.012	-2.169e-5	-7.760e-6
0.011	-2.165e-5	-7.765e-6
0.010	-2.167e-5	-7.757e-6
0.009	-2.170e-5	-7.778e-6
0.008	-2.170e-5	-7.754e-6
0.007	-2.172e-5	-7.763e-6
0.006	-2.172e-5	-7.763e-6
0.005	-2.173e-5	-7.759e-6
0.004	-2.176e-5	-7.760e-6
0.003	-2.172e-5	-7.765e-6
0.002	-2.175e-5	-7.763e-6
0.001	-2.177e-5	-7.769e-6
0.000	-2.193e-5	-7.767e-6
-0.001	-2.192e-5	-7.773e-6
-0.002	-2.189e-5	-7.769e-6
-0.003	-2.188e-5	-7.764e-6
-0.004	-2.191e-5	-7.769e-6
-0.005	-2.189e-5	-7.776e-6
-0.006	-2.188e-5	-7.768e-6
-0.007	-2.192e-5	-7.767e-6
-0.008	-2.189e-5	-7.775e-6
-0.009	-2.191e-5	-7.767e-6
-0.010	-2.190e-5	-7.767e-6
-0.011	-2.192e-5	-7.772e-6
-0.012	-2.193e-5	-7.769e-6
-0.013	-2.190e-5	-7.769e-6
-0.014	-2.191e-5	-7.770e-6
-0.015	-2.193e-5	-7.759e-6
-0.016	-2.189e-5	-7.770e-6
-0.017	-2.193e-5	-7.772e-6
-0.018	-2.191e-5	-7.771e-6
-0.019	-2.191e-5	-7.772e-6
-0.020	-2.193e-5	-7.763e-6
-0.021	-2.189e-5	-7.772e-6
-0.022	-2.190e-5	-7.771e-6
-0.023	-2.191e-5	-7.770e-6
-0.024	-2.189e-5	-7.768e-6
-0.025	-2.190e-5	-7.771e-6
-0.026	-2.190e-5	-7.769e-6
-0.027	-2.189e-5	-7.766e-6
-0.028	-2.191e-5	-7.768e-6
-0.029	-2.187e-5	-7.770e-6
-0.030	-2.188e-5	-7.776e-6
-0.031	-2.189e-5	-7.767e-6
-0.032	-2.186e-5	-7.766e-6
-0.033	-2.188e-5	-7.773e-6
-0.034	-2.186e-5	-7.766e-6
-0.035	-2.185e-5	-7.769e-6
-0.036	-2.187e-5	-7.776e-6
-0.037	-2.182e-5	-7.763e-6
-0.038	-2.182e-5	-7.770e-6
-0.039	-2.183e-5	-7.769e-6
-0.040	-2.181e-5	-7.767e-6
-0.041	-2.180e-5	-7.774e-6
-0.042	-2.178e-5	-7.771e-6
-0.043	-2.179e-5	-7.770e-6
-0.044	-2.180e-5	-7.766e-6
-0.045	-2.176e-5	-7.770e-6
-0.046	-2.175e-5	-7.767e-6
-0.047	-2.177e-5	-7.763e-6
-0.048	-2.173e-5	-7.766e-6
-0.049	-2.174e-5	-7.762e-6
-0.050	-2.172e-5	-7.769e-6
-0.051	-2.170e-5	-7.772e-6
-0.052	-2.172e-5	-7.762e-6
-0.053	-2.167e-5	-7.768e-6
-0.054	-2.166e-5	-7.760e-6
-0.055	-2.166e-5	-7.767e-6
-0.056	-2.164e-5	-7.766e-6
-0.057	-2.163e-5	-7.771e-6
-0.058	-2.162e-5	-7.774e-6
-0.059	-2.161e-5	-7.770e-6
-0.060	-2.161e-5	-7.782e-6
-0.061	-2.157e-5	-7.773e-6
-0.062	-2.157e-5	-7.770e-6
-0.063	-2.157e-5	-7.775e-6
-0.064	-2.154e-5	-7.769e-6
-0.065	-2.154e-5	-7.770e-6
-0.066	-2.152e-5	-7.771e-6
-0.067	-2.151e-5	-7.769e-6
-0.068	-2.151e-5	-7.768e-6
-0.069	-2.146e-5	-7.769e-6
-0.070	-2.145e-5	-7.770e-6
-0.071	-2.146e-5	-7.770e-6
-0.072	-2.141e-5	-7.771e-6
-0.073	-2.142e-5	-7.769e-6
-0.074	-2.140e-5	-7.771e-6
-0.075	-2.138e-5	-7.772e-6
-0.076	-2.138e-5	-7.774e-6
-0.077	-2.133e-5	-7.763e-6
-0.078	-2.131e-5	-7.769e-6
-0.079	-2.132e-5	-7.767e-6
-0.080	-2.127e-5	-7.773e-6
-0.081	-2.128e-5	-7.778e-6
-0.082	-2.125e-5	-7.765e-6
-0.083	-2.122e-5	-7.764e-6
-0.084	-2.124e-5	-7.770e-6
-0.085	-2.119e-5	-7.767e-6
-0.086	-2.117e-5	-7.771e-6
-0.087	-2.117e-5	-7.770e-6
-0.088	-2.115e-5	-7.771e-6
-0.089	-2.114e-5	-7.769e-6
-0.090	-2.112e-5	-7.768e-6
-0.091	-2.110e-5	-7.766e-6
-0.092	-2.110e-5	-7.773e-6
-0.093	-2.105e-5	-7.771e-6
-0.094	-2.105e-5	-7.772e-6
-0.095	-2.106e-5	-7.771e-6
-0.096	-2.102e-5	-7.769e-6
-0.097	-2.101e-5	-7.764e-6
-0.098	-2.100e-5	-7.767e-6
-0.099	-2.097e-5	-7.764e-6
-0.100	-2.097e-5	-7.769e-6
-0.101	-2.092e-5	-7.772e-6
-0.102	-2.091e-5	-7.773e-6
-0.103	-2.093e-5	-7.772e-6
-0.104	-2.088e-5	-7.776e-6
-0.105	-2.089e-5	-7.765e-6
-0.106	-2.087e-5	-7.771e-6
-0.107	-2.086e-5	-7.768e-6
-0.108	-2.086e-5	-7.778e-6
-0.109	-2.083e-5	-7.767e-6
-0.110	-2.082e-5	-7.769e-6
-0.111	-2.084e-5	-7.775e-6
-0.112	-2.080e-5	-7.765e-6
-0.113	-2.082e-5	-7.768e-6
-0.114	-2.080e-5	-7.768e-6
-0.115	-2.078e-5	-7.769e-6
-0.116	-2.079e-5	-7.768e-6
-0.117	-2.076e-5	-7.769e-6
-0.118	-2.076e-5	-7.768e-6
-0.119	-2.077e-5	-7.760e-6
-0.120	-2.074e-5	-7.768e-6
-0.121	-2.075e-5	-7.764e-6
-0.122	-2.074e-5	-7.774e-6
-0.123	-2.072e-5	-7.770e-6
-0.124	-2.074e-5	-7.781e-6
-0.125	-2.072e-5	-7.772e-6
-0.126	-2.072e-5	-7.776e-6
-0.127	-2.075e-5	-7.773e-6
-0.128	-2.073e-5	-7.773e-6
-0.129	-2.075e-5	-7.764e-6
-0.130	-2.075e-5	-7.763e-6
-0.131	-2.074e-5	-7.769e-6
-0.132	-2.077e-5	-7.771e-6
-0.133	-2.074e-5	-7.770e-6
-0.134	-2.074e-5	-7.766e-6
-0.135	-2.078e-5	-7.768e-6
-0.136	-2.076e-5	-7.779e-6
-0.137	-2.079e-5	-7.771e-6
-0.138	-2.078e-5	-7.772e-6
-0.139	-2.079e-5	-7.769e-6
-0.140	-2.082e-5	-7.769e-6
-0.141	-2.080e-5	-7.770e-6
-0.142	-2.082e-5	-7.765e-6
-0.143	-2.085e-5	-7.771e-6
-0.144	-2.084e-5	-7.769e-6
-0.145	-2.088e-5	-7.764e-6
-0.146	-2.089e-5	-7.767e-6
-0.147	-2.089e-5	-7.767e-6
-0.148	-2.094e-5	-7.768e-6
-0.149	-2.092e-5	-7.766e-6
-0.150	-2.095e-5	-7.769e-6
-0.151	-2.099e-5	-7.767e-6
-0.152	-2.099e-5	-7.771e-6
-0.153	-2.103e-5	-7.769e-6
-0.154	-2.106e-5	-7.765e-6
-0.155	-2.107e-5	-7.766e-6
-0.156	-2.113e-5	-7.770e-6
-0.157	-2.112e-5	-7.763e-6
-0.158	-2.117e-5	-7.768e-6
-0.159	-2.123e-5	-7.764e-6
-0.160	-2.123e-5	-7.759e-6
-0.161	-2.129e-5	-7.763e-6
-0.162	-2.132e-5	-7.769e-6
-0.163	-2.134e-5	-7.766e-6
-0.164	-2.141e-5	-7.762e-6
-0.165	-2.142e-5	-7.768e-6
-0.166	-2.146e-5	-7.761e-6
-0.167	-2.154e-5	-7.765e-6
-0.168	-2.157e-5	-7.768e-6
-0.169	-2.164e-5	-7.765e-6
-0.170	-2.168e-5	-7.766e-6
-0.171	-2.172e-5	-7.769e-6
-0.172	-2.180e-5	-7.763e-6
-0.173	-2.183e-5	-7.769e-6
-0.174	-2.188e-5	-7.772e-6
-0.175	-2.197e-5	-7.766e-6
-0.176	-2.201e-5	-7.775e-6
-0.177	-2.209e-5	-7.761e-6
-0.178	-2.215e-5	-7.770e-6
-0.179	-2.220e-5	-7.769e-6
-0.180	-2.229e-5	-7.771e-6
-0.181	-2.233e-5	-7.762e-6
-0.182	-2.240e-5	-7.770e-6
-0.183	-2.250e-5	-7.764e-6
-0.184	-2.255e-5	-7.760e-6
-0.185	-2.265e-5	-7.761e-6
-0.186	-2.272e-5	-7.763e-6
-0.187	-2.280e-5	-7.767e-6
-0.188	-2.289e-5	-7.763e-6
-0.189	-2.294e-5	-7.767e-6
-0.190	-2.302e-5	-7.757e-6
-0.191	-2.313e-5	-7.768e-6
-0.192	-2.319e-5	-7.769e-6
-0.193	-2.329e-5	-7.767e-6
-0.194	-2.338e-5	-7.767e-6
-0.195	-2.346e-5	-7.771e-6
-0.196	-2.357e-5	-7.772e-6
-0.197	-2.365e-5	-7.777e-6
-0.198	-2.374e-5	-7.778e-6
-0.199	-2.387e-5	-7.784e-6
-0.200	-2.394e-5	-7.766e-6
-0.201	-2.406e-5	-7.770e-6
-0.202	-2.417e-5	-7.780e-6
-0.203	-2.427e-5	-7.781e-6
-0.204	-2.440e-5	-7.770e-6
-0.205	-2.451e-5	-7.777e-6
-0.206	-2.462e-5	-7.766e-6
-0.207	-2.474e-5	-7.768e-6
-0.208	-2.483e-5	-7.765e-6
-0.209	-2.497e-5	-7.760e-6
-0.210	-2.508e-5	-7.750e-6
-0.211	-2.518e-5	-7.755e-6
-0.212	-2.533e-5	-7.756e-6
-0.213	-2.541e-5	-7.772e-6
-0.214	-2.554e-5	-7.766e-6
-0.215	-2.568e-5	-7.778e-6
-0.216	-2.581e-5	-7.780e-6
-0.217	-2.594e-5	-7.765e-6
-0.218	-2.608e-5	-7.771e-6
-0.219	-2.621e-5	-7.762e-6
-0.220	-2.637e-5	-7.766e-6
-0.221	-2.648e-5	-7.758e-6
-0.222	-2.663e-5	-7.769e-6
-0.223	-2.679e-5	-7.761e-6
-0.224	-2.692e-5	-7.760e-6
-0.225	-2.708e-5	-7.778e-6
-0.226	-2.722e-5	-7.771e-6
-0.227	-2.736e-5	-7.759e-6
-0.228	-2.753e-5	-7.759e-6
-0.229	-2.766e-5	-7.762e-6
-0.230	-2.780e-5	-7.760e-6
-0.231	-2.799e-5	-7.759e-6
-0.232	-2.813e-5	-7.760e-6
-0.233	-2.831e-5	-7.765e-6
-0.234	-2.846e-5	-7.768e-6
-0.235	-2.863e-5	-7.765e-6
-0.236	-2.882e-5	-7.776e-6
-0.237	-2.894e-5	-7.773e-6
-0.238	-2.912e-5	-7.776e-6
-0.239	-2.931e-5	-7.781e-6
-0.240	-2.946e-5	-7.776e-6
-0.241	-2.965e-5	-7.766e-6
-0.242	-2.981e-5	-7.778e-6
-0.243	-2.997e-5	-7.765e-6
-0.244	-3.017e-5	-7.770e-6
-0.245	-3.031e-5	-7.776e-6
-0.246	-3.049e-5	-7.769e-6
-0.247	-3.070e-5	-7.773e-6
-0.248	-3.086e-5	-7.768e-6
-0.249	-3.107e-5	-7.763e-6
-0.250	-3.124e-5	-7.753e-6
-0.251	-3.142e-5	-7.760e-6
-0.252	-3.163e-5	-7.770e-6
-0.253	-3.178e-5	-7.766e-6
-0.254	-3.197e-5	-7.765e-6
-0.255	-3.219e-5	-7.768e-6
-0.256	-3.237e-5	-7.762e-6
-0.257	-3.257e-5	-7.765e-6
-0.258	-3.274e-5	-7.765e-6
-0.259	-3.294e-5	-7.762e-6
-0.260	-3.314e-5	-7.763e-6
-0.261	-3.330e-5	-7.768e-6
-0.262	-3.350e-5	-7.771e-6
-0.263	-3.372e-5	-7.769e-6
-0.264	-3.389e-5	-7.769e-6
-0.265	-3.412e-5	-7.758e-6
-0.266	-3.430e-5	-7.763e-6
-0.267	-3.450e-5	-7.768e-6
-0.268	-3.473e-5	-7.771e-6
-0.269	-3.489e-5	-7.763e-6
-0.270	-3.510e-5	-7.765e-6
-0.271	-3.534e-5	-7.757e-6
-0.272	-3.552e-5	-7.758e-6
-0.273	-3.575e-5	-7.762e-6
-0.274	-3.595e-5	-7.754e-6
-0.275	-3.615e-5	-7.768e-6
-0.276	-3.637e-5	-7.750e-6
-0.277	-3.654e-5	-7.757e-6
-0.278	-3.675e-5	-7.756e-6
-0.279	-3.698e-5	-7.759e-6
-0.280	-3.718e-5	-7.770e-6
-0.281	-3.740e-5	-7.755e-6
-0.282	-3.759e-5	-7.743e-6
-0.283	-3.780e-5	-7.740e-6
-0.284	-3.803e-5	-7.747e-6
-0.285	-3.819e-5	-7.754e-6
-0.286	-3.842e-5	-7.757e-6
-0.287	-3.864e-5	-7.752e-6
-0.288	-3.883e-5	-7.756e-6
-0.289	-3.907e-5	-7.759e-6
-0.290	-3.927e-5	-7.760e-6
-0.291	-3.948e-5	-7.752e-6
-0.292	-3.973e-5	-7.757e-6
-0.293	-3.991e-5	-7.759e-6
-0.294	-4.012e-5	-7.757e-6
-0.295	-4.036e-5	-7.753e-6
-0.296	-4.056e-5	-7.748e-6
-0.297	-4.080e-5	-7.750e-6
-0.298	-4.101e-5	-7.745e-6
-0.299	-4.122e-5	-7.753e-6
-0.300	-4.147e-5	-7.751e-6
-0.301	-4.165e-5	-7.759e-6
-0.302	-4.188e-5	-7.752e-6
-0.303	-4.211e-5	-7.753e-6
-0.304	-4.231e-5	-7.755e-6
-0.305	-4.254e-5	-7.744e-6
-0.306	-4.275e-5	-7.743e-6
-0.307	-4.298e-5	-7.745e-6
-0.308	-4.324e-5	-7.748e-6
-0.309	-4.341e-5	-7.756e-6
-0.310	-4.364e-5	-7.747e-6
-0.311	-4.389e-5	-7.736e-6
-0.312	-4.409e-5	-7.737e-6
-0.313	-4.433e-5	-7.760e-6
-0.314	-4.454e-5	-7.747e-6
-0.315	-4.477e-5	-7.753e-6
-0.316	-4.502e-5	-7.744e-6
-0.317	-4.520e-5	-7.740e-6
-0.318	-4.544e-5	-7.749e-6
-0.319	-4.569e-5	-7.753e-6
-0.320	-4.589e-5	-7.747e-6
-0.321	-4.613e-5	-7.746e-6
-0.322	-4.632e-5	-7.749e-6
-0.323	-4.656e-5	-7.745e-6
-0.324	-4.681e-5	-7.751e-6
-0.325	-4.700e-5	-7.746e-6
-0.326	-4.722e-5	-7.744e-6
-0.327	-4.747e-5	-7.748e-6
-0.328	-4.767e-5	-7.749e-6
-0.329	-4.792e-5	-7.753e-6
