File number,L,a,b
685.0,8.94774982252,0.839707575209,-8.88192239174
686.0,9.087637839,0.851480144366,-8.94902378042
687.0,9.1868382855,1.05977583289,-9.64582978137
688.0,9.39157266602,0.684998562327,-9.66868520368
689.0,9.42938542873,0.900907178669,-9.58410760615
690.0,9.60319066637,0.965181821526,-9.52841391214
691.0,9.63313166821,0.783619231246,-9.98434691057
692.0,9.74041745766,0.954324865419,-9.95784208441
693.0,9.79564543173,1.12895618139,-10.0180505891
694.0,9.8369054847,0.824641299129,-9.99361934602
695.0,9.91166542274,0.98945406567,-10.1097154259
696.0,9.96108727319,0.805480465804,-9.84215839863
697.0,9.94585778189,0.814827271697,-10.0889200315
698.0,10.0153811621,0.802629690442,-9.8773706734
699.0,10.0934603862,0.684757437068,-9.86263495723
700.0,10.1230921056,0.839359344368,-10.2929515361
701.0,10.1121360366,0.642956513973,-10.1266475939
702.0,10.1299077742,0.473475711449,-9.93802598885
703.0,10.1285564844,0.815071323575,-10.2571526345
704.0,10.1192029531,1.16220717846,-10.4130934441
705.0,10.1379536862,0.947930571295,-10.2822190606
706.0,10.1971948753,0.506425442504,-9.85340470562
707.0,10.1772834558,0.651462460398,-10.1547441637
708.0,10.1835369343,1.31659279206,-10.5171090451
709.0,10.2262077809,0.513454922777,-10.0490297858
710.0,10.2221224676,0.571092875767,-10.1237254075
711.0,10.2169603176,0.64782154193,-10.20398733
712.0,10.1748699283,0.966203405951,-10.4203978198
713.0,10.2414441529,0.735890366157,-9.91945251294
714.0,10.178667057,1.00127871641,-10.537831798
715.0,10.2148383715,0.65942547452,-10.1033021605
716.0,10.2536527401,0.909470061457,-10.3849376436
717.0,10.2193268764,0.92603711192,-10.0870769672
718.0,10.1944632936,0.720623558511,-10.4843149307
719.0,10.272741082,0.777221474144,-10.1454577655
720.0,10.1810032688,1.01182190772,-10.4720566979
721.0,7.66088246829,0.991359221529,-8.26951303511
722.0,5.81583959104,1.17773462899,-6.64417584219
723.0,4.70764969522,1.447459331,-5.54155689744
724.0,4.02979315771,1.51230675186,-4.65966863069
725.0,3.62782510381,1.43929560246,-4.30935242843
726.0,3.34805253381,1.3889252534,-3.98224211829
