File number,L,a,b
540.0,11.6487696565,2.12274468265,-14.5113967904
541.0,11.6167877307,2.36259127467,-14.7180520116
542.0,11.676795713,2.51779160547,-14.7697037179
543.0,11.6494093252,2.22674586698,-14.506429298
544.0,10.0613114194,1.85312861649,-12.4393719018
545.0,7.69888591089,2.10152945894,-11.2778032018
546.0,6.69008809929,2.34547065526,-10.5569566296
547.0,6.04356402626,2.56465790998,-10.3495036859
548.0,5.5587334004,2.01681491718,-9.09119693321
549.0,5.2293645358,2.09680313681,-8.92816569856
550.0,4.96619302202,2.01772436806,-8.26507965541
551.0,4.76152068673,1.91777693481,-8.04431868208
552.0,4.55288028932,2.12557817241,-7.969935317
553.0,4.43510809418,2.03794944363,-7.53729393856
554.0,4.30613958412,1.89612698593,-7.40802832312
555.0,4.14314513849,2.05859142301,-7.15491261077
556.0,4.09407601997,1.7886158892,-6.66757473691
557.0,3.95510079345,1.85898577056,-6.56469981584
558.0,3.86915485339,2.02775136032,-6.81475379449
559.0,3.82924835265,1.93665872552,-6.47384901899
560.0,3.7580723897,2.04740583579,-6.49061505265
561.0,3.65505745703,1.94082113906,-6.48869850235
562.0,3.63455832292,1.79554242718,-6.08814568149
563.0,3.56035376722,1.84428755073,-6.12544884247
564.0,3.54338805689,1.77824745656,-5.96837174203
565.0,3.48250011649,1.91163413349,-5.92219112372
566.0,3.46788536936,1.67701470771,-5.94608395806
567.0,3.43835424757,1.70489968185,-5.6584743162
568.0,3.36797975536,1.75229364829,-5.61066495222
569.0,3.34652080857,1.74512112831,-5.5033597293
570.0,3.33369723686,1.73297028063,-5.71418398674
571.0,3.30210909625,1.71825951342,-5.5564884331
572.0,3.24598719176,1.78719376584,-5.55012859217
573.0,3.26489823838,1.54316179808,-5.43488033324
574.0,3.21373277991,1.59356807587,-5.38288292223
575.0,3.18665772501,1.53761951639,-5.20213035073
576.0,3.16688279279,1.6169570243,-5.34613425322
577.0,3.14523588191,1.61302076602,-5.30405054467
578.0,3.12810823155,1.70968390704,-5.47853104806
579.0,3.09328101782,1.71092054759,-5.27572986883
580.0,3.0753234575,1.78849957561,-5.30609469088
581.0,3.04395957944,1.66138786608,-5.24142052715
582.0,3.05704406012,1.64364147914,-5.07070799866
583.0,2.99880079629,1.79389156898,-5.28832710507
584.0,3.02038268935,1.61254247573,-5.09727481841
585.0,2.99457020818,1.63135655785,-5.04360669374
586.0,2.99597321899,1.61113397605,-5.08262878885
587.0,2.97294353841,1.65232095847,-5.12785247652
588.0,2.9324255912,1.69124925654,-5.13084891058
589.0,2.92035383843,1.70380626936,-4.9727897818
590.0,2.91850265798,1.68833251315,-5.04591775842
591.0,2.90181536205,1.66455453135,-4.8758289076
592.0,2.90919165453,1.65754045122,-5.0312446185
593.0,2.9596976014,1.57671443359,-4.82743646932
594.0,2.87514434857,1.6780521685,-5.03777704154
595.0,2.91287404947,1.57781225249,-4.84907924419
596.0,2.85683241395,1.65325688902,-4.89942578788
597.0,2.85607476309,1.54221638422,-4.80721539371
598.0,2.84010303399,1.60931478173,-4.77786469021
599.0,2.844774348,1.55832857138,-4.83055796569
600.0,2.81454455488,1.59167407362,-4.75373640967
601.0,2.80125826868,1.62023862314,-4.72775184357
602.0,2.77753920385,1.5489481294,-4.66262266188
603.0,2.78633115738,1.45041068452,-4.75316651667
604.0,2.83499520486,1.60621321998,-4.81828872413
605.0,3.0471533496,1.61662504015,-4.97274099046
606.0,3.32708166002,1.70568477564,-5.21356298932
607.0,3.59535304315,1.68520818435,-5.74340513881
608.0,3.86465584248,1.72894113573,-6.05317810081
609.0,4.19184091551,1.90104936308,-6.74038290664
610.0,4.48307031016,1.95300003337,-6.98064196925
611.0,4.79230678583,2.0734577181,-7.50820997015
612.0,5.12285961913,1.87209671278,-7.69873222097
613.0,5.48869051931,2.11498342559,-8.91956969708
614.0,5.89376814113,1.9666865212,-8.76355341283
615.0,6.29674068787,2.25807592825,-9.49955902818
616.0,6.61214439617,2.02614758004,-9.603129934
617.0,7.40575747096,2.11368819849,-10.3383080921
618.0,8.22278755545,1.8530776056,-10.7313489616
619.0,8.88676864255,2.32793045829,-11.9167545572
620.0,9.09291428698,2.00146065071,-11.4481211546
621.0,8.98026698858,1.68963699619,-11.4877285611
622.0,8.99118229553,1.89584257861,-11.612290475
623.0,9.91036755318,1.81280767714,-12.3440088995
624.0,7.33203929313,0.42014379073,-7.65652930225
625.0,8.84536054498,0.505386705269,-9.54342714052
626.0,12.3460021527,2.41935574559,-14.4969351979
627.0,12.4201991523,2.21386702902,-14.6851711933
628.0,10.3878009497,2.02387196384,-13.3823942991
629.0,10.5872496085,1.68104582011,-13.1851888098
630.0,10.7844253959,1.7938166027,-13.3979517351
631.0,10.8670562843,1.49915201917,-13.3387620015
632.0,10.9162384445,1.84702443585,-13.4792074417
633.0,11.1069256091,1.84385414644,-13.8790077001
634.0,11.1239133742,1.79700413688,-13.7730292365
635.0,11.1522098945,2.04027122099,-14.0423415589
636.0,11.2978732575,1.83452713951,-13.7827347118
637.0,11.388688161,2.06472755974,-14.1642602734
638.0,11.3627591971,2.05249517522,-14.3133536999
639.0,11.3712401884,2.01256100955,-14.1751913562
640.0,11.4508411002,2.00930036757,-14.1575392547
641.0,11.4258365648,2.04107895001,-14.2130598701
642.0,11.3852818566,2.38346605154,-14.6552001553
643.0,12.0832858398,2.3067827062,-14.9278947925
644.0,11.6418323717,1.93236405794,-14.5572460379
645.0,11.6568146211,2.25583190737,-14.6582514266
646.0,11.6183187025,2.02825398792,-14.4478276952
647.0,11.6723363772,1.79386002348,-14.2376370872
648.0,11.7335408617,1.6184099448,-14.259806278
649.0,11.7024625758,1.97975689139,-14.4752489329
650.0,11.676713948,1.94240985858,-14.4900768531
651.0,11.6999325962,2.09199497855,-14.517374096
652.0,11.648093925,2.08708630925,-14.6122492306
653.0,11.7355616574,2.03225714336,-14.4997043029
654.0,11.7007622572,2.1859622327,-14.6142707132
655.0,11.7610532991,1.70292931261,-14.5320979528
656.0,11.7038686699,2.311267397,-14.772693285
657.0,11.7286608473,2.08341469468,-14.6892301874
658.0,11.7497254458,2.08427972894,-14.573636131
659.0,11.71751793,2.25974609244,-14.6524336249
660.0,11.7377958902,2.44734954728,-15.0270369054
661.0,11.7760038367,2.14643477956,-14.7200566135
662.0,11.7271229857,2.21597478207,-14.8228368243
663.0,11.7190297505,2.00076986708,-14.3503718819
664.0,9.342942418,1.98162053268,-12.4027063805
665.0,7.29548285054,2.20733792518,-11.4044536284
666.0,6.40143227092,2.21111085367,-10.3480124175
667.0,5.75666991721,2.3149910131,-9.76111439308
668.0,5.34678658683,2.37867837049,-9.29056194158
669.0,5.05270497196,2.15365726231,-8.20978465284
670.0,4.78291911408,2.11969089869,-8.43419381668
671.0,4.53355397419,1.99385104848,-7.89499513766
672.0,4.36356324413,1.89565647404,-7.62869273901
673.0,4.26860072257,1.79354882573,-7.12106018282
674.0,4.08319821729,1.75301347219,-6.84044630634
675.0,4.00508947736,1.86843156952,-6.74343147849
676.0,3.88997721873,2.0250899633,-6.69579949864
677.0,3.79432090973,1.85259612139,-6.60360610991
678.0,3.71123978987,1.70020207623,-6.18750039087
679.0,3.66827951686,1.70225326519,-6.34516482203
680.0,3.5851469728,1.67351712467,-5.93796004333
681.0,3.54735368121,1.76660184919,-6.01565351567
682.0,3.48103658156,1.77450264286,-5.87817574092
683.0,3.44075169002,1.73641263318,-5.85097277124
684.0,3.40997425686,1.53437950742,-5.71224582674
685.0,3.35471077253,1.72559760192,-5.84461092341
686.0,3.28655642406,1.74431096242,-5.59126553595
687.0,3.27275464372,1.6592083487,-5.52289668063
688.0,3.25472849598,1.50701991731,-5.39835929374
689.0,3.20814810125,1.64996088371,-5.33758354275
690.0,3.17717401751,1.75314036862,-5.44603896639
691.0,3.16369726118,1.70785691886,-5.34227031409
692.0,3.11022797256,1.72370567839,-5.41079574302
693.0,3.11867099948,1.55050286999,-5.0684388321
694.0,3.08186834382,1.67909864464,-5.2738199409
695.0,3.06223674959,1.65802748041,-5.21994933953
696.0,3.04393738391,1.54321937351,-4.95988081756
697.0,3.00331388762,1.63271334401,-5.07505050063
698.0,2.99961808086,1.6748079596,-5.16892400049
699.0,2.99411642656,1.59891622515,-5.0160978154
700.0,2.94314990595,1.69366421436,-5.02442761427
701.0,2.95749495736,1.6059332028,-5.01566418841
702.0,2.89025107461,1.63019885084,-5.05715982027
703.0,2.92255864396,1.67764741167,-5.00011795697
704.0,2.88140600823,1.66925633169,-4.89147982482
705.0,2.89833152414,1.54198084722,-4.85506340606
706.0,2.86153617342,1.57343549267,-4.84169910813
707.0,2.86675160569,1.59125409085,-4.94382107088
708.0,2.85451650507,1.51113348192,-4.80243495646
709.0,2.82351848805,1.64937912277,-4.94090290201
710.0,2.84706980691,1.56487559586,-4.78803730339
711.0,2.82658368297,1.53891254647,-4.69239642746
712.0,2.77818691509,1.58489599415,-4.73802050315
713.0,2.76793926281,1.54752162829,-4.60174355234
714.0,2.77012452577,1.58635896163,-4.85281488727
715.0,2.76865382402,1.56619638672,-4.75044985586
716.0,2.7500794413,1.53275120187,-4.56978647621
717.0,2.74007587441,1.45193573347,-4.68148192604
718.0,2.43614732093,1.3325502807,-3.84670067066
719.0,2.88112861647,1.41990755468,-4.08102031448
720.0,3.09182433723,1.91513479061,-5.79674010844
721.0,2.79761616836,1.65703102062,-4.97377917909
722.0,2.70386042759,1.50381132265,-4.53565198377
723.0,2.75243589331,1.62887262923,-4.7786322589
724.0,2.85527878187,1.59651978914,-4.92837515562
725.0,3.07036237088,1.54096562045,-5.095518827
726.0,3.34317592951,1.68562230175,-5.71404342788
727.0,3.59392800965,1.83909378536,-5.84800066244
728.0,3.85725932133,1.88200264717,-6.45421238486
729.0,4.15007096032,1.90754633937,-6.75496421289
730.0,4.51241011446,1.95770949446,-7.10703979558
731.0,4.74467200499,2.08777143263,-7.55079737165
732.0,5.03054688945,1.9814838558,-7.85584231547
733.0,5.42215689094,1.86076498629,-8.3476546723
734.0,5.78734548694,1.92961481497,-8.73629478614
735.0,6.21697503107,1.91442019849,-9.16355512132
736.0,6.60756830998,1.7043728502,-9.51727423013
737.0,7.09722487502,1.63292133773,-10.0032782667
738.0,7.48875734696,1.76294762599,-10.4533620651
739.0,7.9918250324,1.62977245656,-10.5047515907
740.0,8.48956070937,1.25022824232,-10.7789621983
741.0,8.83911468525,1.42787768211,-11.27320201
742.0,9.21088021883,1.2648542117,-11.1892618503
743.0,9.56976772072,1.41205212894,-11.6776016609
744.0,9.86612744912,1.39130527803,-11.9769930684
745.0,10.1757938873,1.11619367738,-11.9621199466
746.0,10.3285952504,1.26308240897,-12.3802893257
747.0,10.4525589992,1.60087072589,-12.9252425702
748.0,10.6607916543,1.53626377783,-12.9926443128
749.0,10.7947044755,1.46621661364,-12.9026993025
750.0,10.9277585966,1.73040176002,-13.2742407054
751.0,10.9815004175,1.56208635954,-13.3260613145
752.0,11.0986086001,2.01417196319,-13.7163512582
753.0,11.1867702589,1.79431047358,-13.609047391
754.0,11.251841406,1.68097688797,-13.7105794888
755.0,11.3037575597,1.42730992192,-13.4203415914
756.0,11.3461054062,1.90668907005,-13.9206475411
757.0,11.3802575668,1.35957062236,-13.5457991385
758.0,11.4948430853,1.56298504143,-13.8874171937
759.0,11.4106436374,1.82796738261,-13.9946317163
760.0,11.4819395532,1.83827356812,-14.0739935127
761.0,11.4701869312,2.0810775627,-14.0798791555
762.0,11.5029673722,1.96095873319,-14.1950570575
763.0,11.5851130673,2.27539621411,-14.4208204851
764.0,11.571716019,1.99261399042,-14.4176261543
765.0,11.5442484374,1.98911116122,-14.4184376218
766.0,11.5805434799,1.85716902236,-14.1011775385
767.0,11.5503829036,1.77719593286,-13.9963249028
768.0,11.6473210943,1.56829601706,-14.1435301358
769.0,11.6480403352,1.92080624822,-14.448980239
770.0,11.6795207983,1.59503176299,-13.9161633189
771.0,11.6501397365,2.08828444001,-14.576128155
772.0,11.6157590327,2.12208065136,-14.4395216908
773.0,11.654753735,1.97668407782,-14.5956521337
774.0,11.6203288297,2.09811645887,-14.2699071449
775.0,11.6202949167,2.19954773151,-14.7143973025
776.0,11.662354122,2.29560611853,-14.7480477936
777.0,11.6139839249,2.22100383728,-14.5343838535
778.0,11.6352187747,2.22908304829,-14.4897795264
779.0,11.6443054643,2.38872690297,-14.8077303129
780.0,11.6508459493,2.27329930643,-15.017223075
781.0,11.7003464816,2.12931025899,-14.3767644219
782.0,11.6683993076,2.10748239707,-14.6744861479
783.0,11.7565994545,1.71741706687,-14.242545858
784.0,8.62330901994,2.02700936547,-11.780885628
785.0,6.93361180232,2.4515281848,-10.870168829
786.0,6.11505509242,1.95301887961,-9.75466324529
787.0,5.52354398486,1.94546146691,-9.11900221738
788.0,5.09226412033,2.12029233119,-8.37323412206
789.0,4.80235450121,2.11988323483,-8.21107576892
790.0,4.50750044931,2.07835207659,-7.60442151731
791.0,4.32272958574,1.82305773732,-7.27647312094
792.0,4.13933932189,1.95083650334,-7.13075627103
793.0,4.01652648154,1.96561529855,-6.9261917732
794.0,3.91138071045,1.97689553094,-6.95657146616
795.0,3.84208101669,1.83365549993,-6.50917338982
796.0,3.6815628921,1.90118357972,-6.23462847905
797.0,3.61868900577,1.7051449546,-5.99071207109
798.0,3.58126008155,1.80766723634,-6.11977250348
799.0,3.49415172512,1.76125274374,-5.86591849948
800.0,3.43698774577,1.60455903419,-5.56679306132
801.0,3.38273482082,1.81837363261,-5.83750936244
802.0,3.33297876621,1.61018569856,-5.64009783693
803.0,3.30898604942,1.50117519863,-5.54410537212
804.0,3.24172016214,1.67644134815,-5.39171494163
805.0,3.19675920959,1.76657066516,-5.48819220405
806.0,3.19253881432,1.53340620229,-5.23998648416
807.0,3.13128010739,1.61841166898,-5.22518472997
808.0,3.09866475523,1.53123412845,-5.1020619436
809.0,3.10106993617,1.55864181157,-5.1712908866
810.0,3.02443799704,1.60306378697,-4.92859769825
811.0,3.01287174592,1.68477599111,-5.13159326375
812.0,3.01806785687,1.54572900384,-5.09356599766
813.0,2.98634209152,1.61791020152,-5.05411107308
814.0,2.91022303478,1.60081473114,-5.02090047071
815.0,2.91420033162,1.6088566459,-4.96810612221
816.0,2.88454209208,1.62067713898,-5.17517823923
817.0,2.88795431017,1.67264601598,-4.97019630652
818.0,2.87696454091,1.48732943846,-4.60813701921
819.0,2.86350465949,1.55427560065,-4.82524676935
820.0,2.82411035626,1.67767857688,-4.94596193435
821.0,2.8165643412,1.58344654982,-4.67924172715
822.0,2.81796603638,1.558741857,-4.86219957022
823.0,2.82163565808,1.46250174388,-4.56120386449
824.0,2.80283885123,1.61070360863,-4.73271616599
825.0,2.79549814082,1.53148958531,-4.62771919131
826.0,2.75048477814,1.53537863107,-4.54102232705
827.0,2.76064049037,1.54355160489,-4.63116372618
828.0,2.77819548681,1.54172347031,-4.71481234427
829.0,2.71819001017,1.49283351986,-4.42807995366
830.0,2.71300957546,1.48725348997,-4.62357925309
831.0,2.72281955488,1.52687521367,-4.67586054712
832.0,2.73683852913,1.52630428966,-4.40567127634
833.0,2.68559337156,1.58359335121,-4.50953817432
834.0,2.6697343389,1.61801183729,-4.65973332511
835.0,2.7006228822,1.47372693195,-4.57683522026
836.0,2.65753453612,1.60608639897,-4.5741748149
837.0,2.65348205147,1.56504608252,-4.47934919891
838.0,2.67426716347,1.55531802897,-4.51712024822
839.0,2.6522682259,1.55706235377,-4.577772861
840.0,2.64261411014,1.59782244346,-4.59051415435
841.0,2.60194198306,1.5636451889,-4.49705713707
842.0,2.63097269606,1.55676972704,-4.52922987124
843.0,2.66103491531,1.46992290396,-4.42796973465
844.0,2.72710881598,1.53545323697,-4.62548164506
845.0,2.92525024077,1.64600482021,-4.99234164582
846.0,3.21377808541,1.60462565996,-5.1182508828
847.0,3.48030475202,1.81438033106,-5.56570495061
848.0,3.70857930293,1.9134815791,-5.95913902417
849.0,4.02634369128,1.82998997283,-6.53293497138
850.0,4.35242286859,2.01207458209,-7.11965749201
851.0,4.6925858054,1.93979122188,-7.37059276825
852.0,5.07868072615,1.90264347654,-7.81300229075
853.0,5.48738607027,1.86389911369,-8.29881392458
854.0,5.86972494201,2.01098387684,-9.02980800928
855.0,6.34438412074,1.97420239414,-9.15553509939
856.0,6.74960974791,1.93266069895,-9.80497065351
857.0,7.2735998515,1.79122393392,-10.0644431882
858.0,7.70392364018,1.77530974609,-10.4069116991
859.0,8.25420282793,1.50402272187,-10.6188144783
860.0,8.59536191589,1.67562435699,-11.0876927083
861.0,9.0315043166,1.21106857516,-11.2671493182
862.0,9.28348440585,1.71585760606,-11.9078901678
863.0,9.75400137931,1.22130040733,-11.7260205787
864.0,9.98293687632,1.16242380563,-11.9135187075
865.0,10.2014773429,1.45828745175,-12.5526155879
866.0,10.4228081633,1.39112114154,-12.5423004626
867.0,10.5506701903,1.52345191121,-12.6891316598
868.0,10.7591319024,1.63011438701,-13.0287149069
869.0,10.8662742453,1.88628440917,-13.3011174533
870.0,11.0024979204,1.84113927933,-13.5435371476
871.0,11.0608826285,1.48285513025,-13.2394812481
872.0,11.1296813776,1.79136690199,-13.6871124453
873.0,11.2651041235,1.53551017566,-13.5080125491
874.0,11.233505086,1.85107337713,-13.8618647837
875.0,11.300753718,1.76018973746,-13.6300740545
876.0,11.321679823,1.77441518675,-13.453207322
877.0,11.4597278445,1.70789903052,-14.1227275031
878.0,11.4266452692,2.21403603723,-14.2589056105
879.0,11.5341361397,1.83886114329,-14.2461267197
880.0,11.4661426885,1.82750584759,-13.9782846717
881.0,11.4817998017,1.73444280011,-14.3619679486
882.0,11.5079257071,1.90187185221,-14.2668887983
883.0,11.5861216375,1.72695342563,-14.0580821972
884.0,11.5342245665,2.25160520583,-14.4099835367
885.0,11.5744548857,1.84425236711,-14.4356779292
886.0,11.5443783147,1.6546455564,-13.9994177651
887.0,11.6240819214,1.50215638571,-13.8784043043
888.0,11.5519254845,1.96156409394,-14.2781035991
889.0,11.562005056,2.24454514601,-14.5675188008
890.0,11.5764159758,2.02996009316,-14.6220633235
891.0,11.6102164976,1.94488635211,-14.426524349
892.0,11.6524173183,1.94489832797,-14.6097307837
893.0,11.6194772666,2.07516445383,-14.3325087032
894.0,11.6162193722,1.87484725238,-14.2991427926
895.0,11.593831698,1.71959334343,-14.0119978874
896.0,11.6456082266,2.04640900257,-14.532883454
897.0,11.5971130862,1.7386236348,-14.0836973244
898.0,11.6022378279,2.08338803659,-14.4566576963
899.0,11.5690431519,2.21172190221,-14.302144539
900.0,11.6300972599,2.1012049993,-14.3455380532
901.0,11.6478050352,1.87486242393,-14.4796786356
902.0,11.6412915057,1.85811489403,-14.4452176883
903.0,11.4202675329,1.98065979574,-14.0442846787
904.0,7.99266822359,2.17636940994,-11.5647070864
905.0,6.637726814,2.15682199061,-10.463430323
906.0,5.76686332788,2.25849470481,-9.37693815819
907.0,5.2478121563,1.98896432216,-8.54203332284
908.0,4.85285720497,2.03288324339,-8.20513119711
909.0,4.51288083173,2.10562504834,-7.60735979914
910.0,4.30213720159,1.89459875739,-7.13197529661
911.0,4.10597737873,1.7797045074,-6.78418789486
912.0,3.98909477856,1.74598593597,-6.48965804669
913.0,3.81256272403,1.84653344192,-6.59729512264
914.0,3.70473174401,1.8484120136,-6.37088636672
915.0,3.62431540007,1.83470280934,-6.12436224494
916.0,3.54684404897,1.7507535958,-6.03779968263
917.0,3.45928028174,1.7050465961,-5.8654351369
918.0,3.3901576218,1.88121314381,-5.85068091578
919.0,3.3666005167,1.61371071156,-5.49193629712
920.0,3.29861392082,1.53142468614,-5.28573047997
921.0,3.22812982007,1.69170898216,-5.57082499608
922.0,3.18525763827,1.70702232453,-5.27241504845
923.0,3.13057152169,1.68008454748,-5.36932326395
924.0,3.09280845578,1.56034814579,-5.18016430362
925.0,3.07084935241,1.63868716677,-5.17395504247
926.0,3.04493857231,1.56327251813,-5.1486784696
927.0,2.99807408659,1.45783665774,-5.03135643703
928.0,2.98622779523,1.56424926181,-4.87089994619
929.0,2.94576484568,1.54933918924,-5.0143570792
930.0,2.92639555144,1.65940436691,-5.02888821457
931.0,2.91173386177,1.59427641739,-4.94065194198
932.0,2.88817379703,1.5510058162,-4.93806721146
933.0,2.85820110485,1.48650784491,-4.63530729505
934.0,2.84262612713,1.49507927781,-4.628895572
935.0,2.80492969056,1.52221085802,-4.67293448712
936.0,2.82755056839,1.52741190542,-4.53258893054
937.0,2.76718864371,1.58605163577,-4.73737465127
938.0,2.75526558177,1.54919321295,-4.59507492959
939.0,2.75392163398,1.42776177905,-4.54162436481
940.0,2.7305556366,1.56370094131,-4.58877256408
941.0,2.70358293068,1.5781530509,-4.65279450203
942.0,2.71164801254,1.5022525454,-4.6518517391
943.0,2.68674215592,1.5395156731,-4.43535984774
944.0,2.68887420184,1.53364532784,-4.45520361096
945.0,2.6769402989,1.56062767251,-4.58404908104
946.0,2.66658197462,1.47082966906,-4.48842966328
947.0,2.63966297036,1.54162299849,-4.34839408084
948.0,2.63024292142,1.50220917192,-4.37461256122
949.0,2.64605322298,1.48622236249,-4.42425087007
950.0,2.60248677652,1.50929256806,-4.45597627123
951.0,2.60335190944,1.52549816145,-4.31402516354
952.0,2.59360720635,1.51506858724,-4.42448991636
953.0,2.59071975417,1.51952556507,-4.53233429442
954.0,2.5847744312,1.54314971007,-4.41443578255
955.0,2.59066630889,1.52043938426,-4.55013375334
956.0,2.56258406421,1.57498645482,-4.48192030484
957.0,2.55577478101,1.47497536623,-4.45919741199
958.0,2.55144378837,1.54079764832,-4.2146899336
959.0,2.55145057472,1.49639708409,-4.26333654104
960.0,2.54545250408,1.43131094768,-4.14049149499
961.0,2.52445369481,1.53050197698,-4.26072489543
962.0,2.5669653235,1.52543128056,-4.22347150078
963.0,2.52654758765,1.52092727074,-4.29041064114
964.0,2.71044450371,1.52879564301,-4.51182806511
965.0,2.91277435525,1.44262382105,-4.49556118009
966.0,3.15965501491,1.66226858719,-5.2448149163
967.0,3.42239496229,1.79722086768,-5.74469417124
968.0,3.6844598655,1.99072482478,-6.21723148095
969.0,4.036301917,1.87650648569,-6.48595828916
970.0,4.37073148344,1.88835190463,-6.97559556269
971.0,4.69791515398,1.79824263436,-7.21785055986
972.0,5.05891156716,1.99528334839,-8.05616531724
973.0,5.49319404749,2.11012943965,-8.51020153154
974.0,5.93716466057,2.11555748206,-9.160743067
975.0,6.38711927537,1.89871206106,-9.15196301263
976.0,6.81050524736,2.10228423913,-9.86623975108
977.0,7.34769751298,1.97115845592,-10.3309029877
978.0,7.90058275591,1.47335646943,-10.1817508814
979.0,8.3549627625,1.59470967255,-10.6805356718
980.0,8.81667171296,1.59183686069,-11.1147602935
981.0,9.17426543477,1.21783902285,-11.1711428896
982.0,9.55275403528,1.72030688231,-12.0587083029
983.0,9.79163825562,1.70711653883,-12.2108242143
984.0,10.0929371002,1.25180948347,-12.1148031505
985.0,10.3455737843,1.36658343977,-12.5169231788
986.0,10.5046049773,1.66146317606,-12.7780829795
987.0,10.6687794044,1.16573324687,-12.5723110345
988.0,10.8512234113,1.67756311297,-13.1094159475
989.0,10.9210211776,1.60147803005,-13.302426664
990.0,10.9061248,1.45597921121,-13.2266801623
991.0,11.0378916196,1.58310718439,-13.1653825278
992.0,11.0992961595,1.35208932377,-13.0402329132
993.0,11.2804029586,1.78344755125,-13.6398982221
994.0,11.1666261191,1.77953069529,-13.7657473133
995.0,11.1420525347,1.95274136606,-13.8988684607
996.0,11.1721811577,1.61557427689,-13.5816839353
997.0,11.2740577778,1.59461028409,-13.4836308722
998.0,11.2726342737,1.93760431274,-14.3123086395
999.0,11.3575174946,1.52737393175,-13.5075142582
1000.0,11.3260354232,1.89156704747,-13.9527453486
1001.0,11.3521382085,1.77271453607,-14.0929997753
1002.0,11.3530035553,2.03209105184,-14.3936450061
1003.0,11.3325671009,1.63103482704,-13.7815549877
1004.0,11.3686797969,1.83020030889,-14.0498178391
1005.0,11.4579011781,1.41274685701,-13.5789685825
1006.0,5.9853567341,0.175989620767,-6.81037905981
1007.0,12.5959356991,2.38024119455,-15.2046081628
1008.0,11.4733003816,1.51029427276,-13.8849119417
1009.0,11.4813714781,1.72555018255,-14.1167358286
1010.0,11.4625138753,1.76566140877,-14.2141460001
1011.0,11.5104173617,1.81964531538,-13.9978802896
1012.0,11.3965482114,2.15303990697,-14.4433511969
1013.0,11.7710882662,1.97546487817,-14.3304260634
1014.0,11.4609617832,2.13710152806,-14.6404079676
1015.0,11.4861957752,2.13851720669,-14.2688316109
1016.0,11.5369158829,1.89388666485,-14.2591883708
1017.0,11.4962872013,1.71445427877,-13.914508803
1018.0,11.5220251261,2.12849335792,-14.3148088794
1019.0,11.4464356838,2.25409801733,-14.4459353499
1020.0,11.5502584725,1.40399574039,-13.9077632859
1021.0,11.5258029812,2.08708843467,-14.4599951826
1022.0,11.4888960329,2.21539854813,-14.4521429359
1023.0,10.1679387673,1.72195362831,-12.7545908227
1024.0,7.42592335806,2.17818580827,-10.821388104
1025.0,6.145328943,2.3354788748,-10.0088197146
1026.0,5.49813068111,2.11192104627,-8.9944747602
1027.0,4.93144743099,1.90524512626,-8.08114956585
1028.0,4.58238055,2.0517437987,-7.64495977032
1029.0,4.29148848242,1.94284762972,-7.17650890318
1030.0,4.1022898755,1.65730197207,-6.42001370947
1031.0,3.94935740934,1.89295626119,-6.7871235465
1032.0,3.80619794886,1.71292197757,-6.3620634895
1033.0,3.64297036886,1.80382609988,-5.93355852376
1034.0,3.59529850166,1.67944488034,-6.04211623276
1035.0,3.45228528047,1.8270262373,-5.59718840051
1036.0,3.37452953701,1.64221941991,-5.54917453233
1037.0,3.33389995633,1.69441994108,-5.4462713913
1038.0,3.27116448736,1.50378405066,-5.3098479719
1039.0,3.20439456347,1.58196421053,-5.11559610159
1040.0,3.16050521043,1.61259981841,-5.3563101136
1041.0,3.14450796236,1.6288229095,-5.15574411929
1042.0,3.05133707096,1.62123228531,-5.1525758901
1043.0,3.03516056206,1.54142410475,-4.82427078226
1044.0,2.95288263314,1.52606134432,-4.8573202297
1045.0,2.95620317361,1.50580429582,-4.86060988697
1046.0,2.94112382433,1.58912508405,-4.86829159687
1047.0,2.9027945441,1.65172557238,-4.88409591124
1048.0,2.8230328189,1.66182444876,-4.91807812393
1049.0,2.84016162501,1.55334244418,-4.74580756702
1050.0,2.82643697521,1.57454274748,-4.62709019963
1051.0,2.769307958,1.5870165644,-4.77948925308
1052.0,2.77630067066,1.54977015065,-4.68112693664
1053.0,2.77328335455,1.57834748732,-4.57891244269
1054.0,2.68874074529,1.55168741998,-4.7018724011
1055.0,2.69994649781,1.52598239626,-4.51040140195
1056.0,2.69255961124,1.5238361921,-4.52372008827
1057.0,2.69850645376,1.50380460207,-4.57835799653
1058.0,2.62906425496,1.5817270292,-4.51459143672
1059.0,2.61256694483,1.52376935566,-4.37247560298
1060.0,2.65273126529,1.51817082174,-4.47077241639
1061.0,2.6230637403,1.6108268981,-4.65182421019
1062.0,2.59645290384,1.43906174261,-4.41670505226
1063.0,2.5919814801,1.45237201257,-4.2425856375
1064.0,2.58369332038,1.47699036129,-4.57821141783
1065.0,2.57966931687,1.49492530494,-4.40457250456
1066.0,2.5428371267,1.54630933011,-4.42227594472
1067.0,2.56228140398,1.45405648609,-4.19995918766
1068.0,2.52032514789,1.58504485996,-4.45221542933
1069.0,2.55179851633,1.49611700319,-4.36502733903
1070.0,2.56360253276,1.41869787109,-4.26505991287
1071.0,2.54188812281,1.39595151593,-4.17514056987
1072.0,2.50763552516,1.50235376861,-4.30588465542
1073.0,2.51521853542,1.44298038948,-4.15031613479
1074.0,2.47681820372,1.41900872454,-3.98029428244
1075.0,2.49139563287,1.47140437396,-4.411564946
1076.0,2.5056390703,1.44717277355,-4.37052204594
